text,label
वाह,1
पोलार्ड ने फुल लेंथ डिलिवरी पर कैलिस को गलती करने पर मजबूर कर दिया था लेकिन मलिंगा ने आसान कैच टपकाकर खेल बिगाड़ दिया,0
मिल्खा के चरित्र में हमारी रुचि बनी रहती है,1
गाड़ी की डिक्की से चुराए तीन मोबाइल सेट महीने भर बाद कुरियर के जरिए उसके घर सही सलामत पहुंच गए,1
सुब्रत रॉय सपने बेचने में माहिर थे उन्होंने अपने लक्ष्य में रेहड़ी पटरी और पान के दुकानदारों को टारगेट किया,1
हम प्यार नहीं करते हैं,0
प्रजेंटेशन देने कांग्रेस दफ्तर नहीं पहुंचे प्रमुख सचिव राजौरा,0
मेरे लिए जो काम कठिन था उसे अरुणा ने बड़ी आसानी से कर दिया,1
उतनी ही चिंताजनक बात यह भी है कि केंद्र सरकार का राजकोषीय संतुलन गड़बड़ा रहा है,0
किरोन पोलार्ड की उपयोगी पारी के बाद गेंदबाजों के जोरदार प्रदर्शन की बदौलत मुंबई इंडियंस ने रॉयल चैलेंजर्स बेंगलुरू को रन से हरा दिया,1
दो व्यक्तियों के परस्पर विश्वास और संघर्ष की यह कहानी रोमांचक प्रेरक और मनोरंजक हैं,1
आदमी का समय ख़राब होता है तो कुछ ऐसा होता है,0
नायर ने रहाणे और सैमसन के साथ पहले और दूसरे विकेट के लिए क्रमश और रनों की दो उपयोगी साझेदारियां की,1
सुलझी ट्रिपल मर्डर मिस्ट्री,0
कलाकारों के कपड़ों से लेकर पृष्ठभूमि की प्रापर्टी तक में यह कंटीन्यूटी बनी रहती,1
मैँ हकीम के पास गया उसे जब मेने अपनी बीमारी के बारे मे बताया तो उसने दवाई की पर्ची पर तेरा नाम लिखकर मुझे पकडा दिया —,1
मैन आफ द मैच स्मिथ ने कोटला में ऐसी जबरदस्त बल्लेबाजी की जिसे दिल्ली वाले लंबे समय तक याद रखेंगे,1
कुल मिलाकर नशा एक औसत फिल्म है जो बॉलीवुड की सालों से चली आ रही बासी और सड़ चुकी देहगाथा को एक कदम आगे बढ़ाने का काम करती है,0
उनकी सही टाइमिंग और कॉमिकल अप्रोच से फिल्म कहींकहीं इटरेस्टिंग हो जाती है,1
यही इस फ़िल्म की सबसे बड़ी कमी है,0
स्वतंत्रता सेनानियों ने जो सपना देखा था उसको पूरा करने में कोई कोर कसर नहीं छोड़ेंगे,1
बस अब ये जूती अब अस्त्र बनकर केजरू और उसके आपियों पर बरसे,0
कंपनियां इसमें निम्न गुणवत्ता वाले सॉफ्टवेयर भी डालती हैं,0
भोपाल लोकसभा सीट से कांग्रेस के उम्मीदवार बनने के बाद पहली बार भोपाल आये आजतक से बातचीत में बोले भोपा…,1
वकील ने आंध्र प्रदेश के विधायक अकबरूद्दीन ओवैसी के कथित भड़काऊ भाषण पर स्थायी रोक लगाने की मांग की है,0
गुजरात में अगर कोई घटना हो तो मोदी जिम्मेदारमीडिया और अगर घटना दिल्ली में हो तो समाज जिम्मेदार तो फिर दिल्ली में सरकार क्या घास छीलने के लि,0
विद्यालय के प्रधानाचार्य विजय प्रकाश सिंह ने कहा कि शैक्षिक उपकरणों व दृश्य ज्ञान से बच्चे आसानी से सीख जाते हैं और उसे भूलते नहीं हैं,1
दूसरे छोर से विकेट का पतन जारी रहा,0
इसके साथ ही लंबे समय से इंतजार कर रहे स्ववित्त पोषित कॉलेजों के शिक्षकों को भी खुशखबरी मिलने की उम्मीद है,1
इसके उपरांत कलाकार ने दर्जनों के बंडल में जल रही मोमबत्तियों को अपने सीने पर पिघलाकर आग से खेलकर अजीबो गरीब करतबों की प्रस्तुति की,1
मैंने इसका भरपूर आनंद लिया,1
इसके बाद केकेआर के खिलाड़ियों ने तेजी से रन बटोरने के चक्कर में गैरजिम्मेदारी पारी खेलकर टीम को मुश्किल में डाल दिया,0
सांद्र अम्ल वाष्पशील होते हैं,0
इधर पिछला सप्ताह बॉक्स ऑफिस के लिए ठंडा रहा,0
इस साल अच्छी शुरूआत हुई क्योंकि हम अपनी वृद्धि की रणनीति पर अग्रसर हैं,1
उनके ट्विटर में आते ही इस सोशल साइट पर जबरदस्त हलचल मच गई,1
सुरेन्द्रजी असहाय व्यक्तियों की सहायता करते रहते हैं,1
मेरी सारी प्रॉपर्टी कर दी लेकिन बाहर आया तो क्या मेरे घर के हर व्…,1
बेंगलूर की ओर से खेल रहे क्रिस गेल ने भी वेस्टइंडीज के अपने साथी को शांत कराया,0
सब कुछ जानते हुए भी प्रशासन व नगर निगम बेपरवाह बना हुआ है,0
निकम्मे व्यक्ति को सभी कोसते हैं,0
उसकी रोनी सूरत देखकर मुझे दया आ गई,0
नवीनता और मौलिकता की कमी से यह एडल्ट कॉमेडी ढंग से गुदगुदा भी नहीं पाती,0
दिल्ली डायलॉग और डेवलपमेंट कमीशन से इस्तीफ़ा देने के बाद नयी ज़िम्मेदारी में नज़र आए दि…,1
उसके चुप्पे स्वभाव से सब परेशान हैं,0
अफसोस कि अली जफर की मौजूदगी फिल्म में कुछ नहीं जोड़ती,0
दिल्ली के ‘थप्पड़कांड’ की पूरी कहानी,1
एच एल दत्तु की भगवान गणपति पर अनंत श्रद्धा है देश के अगले चीफ जस्टिस ऑफ इंडिया चीफ,1
पंजीकरण का पूर्ण विवरण होना आवश्यक है अन्यथा मरीज को दवा नहीं दी जा सकेगी,0
श्री महाकालेश्वर भस्मारती श्रृंगार दर्शन शुक्रवार फरवरी,1
अँधेरी रातों में सुनसान पर एक अश्लील लौंडा निकलता है उसे लोग कहते है,0
फिर अगर बात बॉडी बिल्डिंग की हो तो ये थ्यौरी बिल्कुल सटीक है,1
इस ऑफर के तहत आंशिक कैंसिलेशन नॉर्मल कैंसिलेशन फीस के जरिए मुमकिन होगा,1
मुंबई में आज पेट्रोल की कीमत रुपए पैसे है परंतु प्रधानमंत्री जी की उम्र केवल वर्ष है,0
इमानवालोंमुस्लमानको चाहिए कि वे इंकार करने वालों को अपना मित्र न बनायें कुरानमजहब ही है सिखाता आपस में बैर रखना इस्लाम से सावधान,0
विक्रम छठे दशक के बंगाल की पृष्ठभूमि में एक रोचक और उदास प्रेम कहानी चुनते हैं,1
कंपनी ने बताया कि नया स्कूटर अधिक शक्तिशाली एवं शीघ्र ही त्वरित गति पकड़ने में सक्षम है,1
मुजफ्फरपुर में स्कूली छात्र ने दौड़ाई कार बच्चो समेत एक युवक को कुचलागुस्साये लोगो ने वाहन में लगाई आग …,1
उन खबरों में किसी तरह की सच्चाई नज़र नहीं आती लेकिन फिर भी गॉसिप ही सही खबर तो खबर ही है,1
नशे में धुत थे युवा यूपी पुलिस पास पहुंची तो उड़ गए होश,0
दीपिका तो लाज़बाब,1
शिक्षा विभाग सरकारी स्कूलों में क्वालिटी एजुकेशन देने के मामले में फिसड्डी निकला,0
दूसरों की अपेक्षा आपके साथ काम करने में ज्यादा सुविधा है,1
सरकारी और निजी अस्पतालों में बीमार बच्चों की तादाद बढ़ रही है,0
इससे आपके कंधे ताकतवर बन सकेंगे,1
शादी तोड़ने से नाराज डॉक्‍टर गर्लफ्रेंड ने काट डाला मंगेतर का गुप्‍तांग,0
यदि मुझे लगेगा कि मैं चुनौती देने में सक्षम हूं तभी आगे प्रयास करूंगी,0
आय से अधिक व्यय करेगा तो अवश्य निर्धन हो जायेगा,0
पूर्व डिप्टी स्पीकर बीर दविंदर सिंह ने कहा कि जिस पत्रकार ने बादल के साम्राज्य के रहस्यों को उजागर किया उस पर ऐसा हमला निंदनीय है,0
अंबाटी रायुडू और कोरी एंडरसन अभी प्रभावी प्रदर्शन नहीं कर पाए है,1
नई फिल्म परमाणु की स्टार कास्ट का इंटरव्यू …,1
इस घटना से व्यापारी का परिवार दहशत में हैं भय से पुलिस में कोई तहरीर नहीं दी,0
जिस्म क्या है रूह तक सब कुछ ख़ुलासा देखिये आप भी इस भीड़ में घुस कर तमाशा देखिये,0
छात्र शिक्षक की आज्ञा का पालन करते हैं,1
खुफिया तंत्र की नाकामी पर डीजीपी ने डाला पर्दा,0
इस घटना के बाद पेस बेहद दुखी हुए और अपनी बेटी की सुरक्षा को लेकर पुलिस से मिले,0
पनीर का सेवन करने से शरीर की रोग प्रतिरोधी क्षमता बढ़ती है,1
ऐसे उबाऊ सोंग ना बनाकर हमपर मेहरबानी करेधन्यवाद,0
उसकी कटु बातें मेरे लिए असह्य हैं,0
सरकार अब तक ज्यादा लिए गए पैसों में से महज करोड़ रुपये की ही वसूली कर पाई है,0
दिल्ली के दर्शकों को पीटरसन से धमाकेदार पारी की उम्मीद रहेगी,1
अन्त में स्थानीय लोगों की मदद से भगवान गणेश को जल प्रवाहित कर दिया गया,1
लेकिन मैं उनकी सादगी और विनम्रता की कायल हूं,1
बहुत सी बातों पर तो मनाने पर भी नहीं मानती मानो सीने में दिल नहीं पत्थर हो,0
विकसित देशों में ही नहीं बल्कि अपने देश के रोगी भी लाभान्वित हो रहे हैं,1
वे तो नृत्य में पारंगत होना चाहते हैं,1
ऎसा डाइट प्लान अपनाएं जिसे आप आसानी से पूरा कर सकें,1
उसका इलेक्ट्रो में परिवर्तित होकर अचानक स्पाइडरमैन के खिलाफ हो जाना अखरता है,1
किरदार के तौर पर उन्हें अधिक विस्तार नहीं दिया गया है,0
सच्चरित्र व्यक्ति ही समाज के सच्चे कर्णधार होते हैं,1
बुलंद हौसलों के साथ कुछ भी करना संभव है,1
पीड़ित की तहरीर पर पुलिस ने तीन अज्ञात बदमाशों के विरुद्ध मुकदमा दर्ज कर लिया है किंतु घटना के घंटे बाद भी उनके हाथ कोई सुराग नहीं लग सका था,0
देश में बढ़ती बलात्कार की घटनओं का ज़िम्मेदार कौन,0
लोकसभा चुनाव के बाद अपने पहले टीवी इंटरव्यू में राहुल गांधी ने कहा बिहार में डूब रही है …,1
बच्चों को ये फ़िल्म जरूर पसंद आएगी और साथ ही साथ एक मैसेज भी पूरी मजबूती के साथ फ़िल्म देती है,1
आपको अगर लगता है कि अब गाने पहले जैसे नहीं है तो कसूर उन गानों का नहीं है,0
अंतिम ओवर की पांचवी बोल पे सिंगल रन न लेकर धोनी ने उमदा कप्तानी निभाई हार अपने सर पे ली और रायडू को मुक्त रखा,1
कोर्ट से राहत के बाद से बातचीत में बोलीं सत्य और धर्म की जीत हुई है सत्य…,1
भाई जी क्या आप बताओगे कीड़े कबसे सेक्युलर और कम्युनल हुए मुझे लगा ये बीमारी सिर्फ मानव प्रजाति तक सिमित है,0
कंप्यूटर शिक्षा के लिए हुआ था सुधार,1
मार्शल आर्ट में निपुण छात्रा ने बदमाशों का डटकर विरोध कर संघर्ष किया,1
अस्पताल के सामने दोबारा वाहन खड़े न करने की चेतावनी देते हुए सभी कार चालकों को वहां से भगा दिया गया,0
बताया जाता है कि इन केन्द्रों में भारी भर्रेशाही है,1
उससे कहानी एक अलग दिशा में भटक जाती है,0
अनुसूचित वर्ग के पात्रों का चयन करने में हसनगंज को छोड़ अन्य ब्लाक फिसड्डी साबित हुए,0
शाहरुख खान ने प्रशंसकों से अपील की है कि यदि वे एक खुशहाल देश में रहना चाहते हैं तो बाहर निकलें और मतदान करें,1
पंडित महेश अपने क्षेत्र के एक प्रतिष्ठित व्यक्ति हैं,1
इसका असर गुरुवार को भारतीय शेयर मार्केट पर नेगेटिव असर के तौर पर भी देखने को मिला,0
आरसीए में उनकी वापसी के साथ ही शर्मनाक स्थिति पैदा हो गई थी,0
फैक्ट्री की चिमनियों से निकलते काले धुओं के साथ ही शहर में बढ़ रहे वाहनों की संख्या ने स्थिति को चिंताजनक बना दिया है,0
ऐसे में बेबस उपभोक्ताओं की पीड़ा को सहज ही समझा जा सकता है,0
वेद वैदिक जिसकी छवि एक पत्रकार और बुद्धिजीवी की रही है वह बुरी तरह से धूमिल होकर उसकी असलियत उजागर हो गई है कि वह कुछ भी नहीं,0
जोधपुर और वहां के लोग बहुत प्यारे लगे गर्मी में पानी पिलाने से लेकर कवरेज में मदद करने तक मेहमान…,1
अंतिम ओवरों में यूसुफ पठान ने अवश्य तेजी से रन बनाए लेकिन वह टीम को जीत दिलाने में असफल रहे,0
उनकी टीम पिछले साल जैसी नहीं है इसलिये अब कोरी पर प्रदर्शन करने का काफी दबाव है,0
हम सभी को टूर्नामेंट को लेकर आश्वस्त रहना चाहिए,1
दोनों स्टार्स ने गुपचुप तरीके से इटली में शादी रचाई थी,0
हा हा हाघरेलु बलात्कार को भी सही ठहरा रहे है ये शांतिप्रिय लोगइस कमेन्ट ने तो मेरी आँखे खोल दीधन्यवाद,0
आगे निकलने की होड़ में जिंदगी जीवन मूल्यों का त्याग करने से नहीं हिचकिचातीऔर जो जितने ही ऊंचे पद पर है वो उतना बड़ा पाप करने को तैयार है,0
उन्होंने एसपी को शस्त्र का सत्यापन नहीं कराने वाले लोगों को अविलंब सूचना देने को कहा है,0
दिल्ली पर फिर से फिसड्डी बनने का खतरा मंडरा है,0
कप्तान केविन पीटरसन उंगली की चोट के कारण पहले तीन मैचों में नहीं खेल पाए थे और उनके खाते में तीन मैचों से रन हैं,0
ताकि कोई अप्रिय स्थिति बनने पर तत्काल वैज्ञानिक जांच पड़ताल की जा सके,0
देवकी व डीके के रोल में उन दोनों का काम सराहनीय है,1
पूरी फिल्म में उसका स्थान निश्चित नहीं हो पाता,0
कंपनी के मुताबिक बीते कुछ महीनों के दौरान उसकी उड़ानों की टाइम परफॉर्मेंस में जबरदस्त सुधार हुआ है,1
इशांत ने वें ओवर की तीसरी गेंद पर जडेजा को आउट कर अपनी टीम को जीत की ओर अग्रसर किया,1
अब स्मिथ की बारी थी जिनके सटीक जवाब ने रंग जमा दिया,1
ऐसे में चुनाव के चलते मंडी प्रशासन द्वारा अधिग्रहीत कर ली गई है जिससे व्यापारियों में जबरदस्त आक्रोश है,0
चेन्नई और पंजाब में दिलचस्प मुकाबला होने की उम्मीद,1
फायरिंग होते ही रवी और कल्लू विपरीत दिशाओं में जान बचाकर भागे,0
जहां टाइगर ने ठुमके लगाए वहीं कृति ने भी अपने जानदार स्टेप्ट से जलवा दिखाया,1
फिल्म में उन्होंने जानदार काम किया है,1
बस इसीलिए कभी सच्चे सट्टेबाज़ इंडिया की टीम पे पैसा नहीं लगाते,0
की मौत की जाँच के जरिये नहीं बल्कि द्वारा स्वतंत्र जाँच हो जाँच में और सीबीआई को शामिल ना…,1
अभयपत्र के बिना तुम्हें यहाँ से जाने नहीं दिया जाएगा,0
उन्होंने कहा कि निश्चित तौर पर लगता है कि बीसीसीआई के अलग व्यक्तियों के लिए अलग नियम है,0
मामला गंभीर होने पर एजेंसी भी निरस्त की जा सकती है,0
घटना से इलाके के लोग दहशत में हैं,0
सामने आई हनीप्रीत का सबसे बड़ा खुलासा,1
उन्होंने पार्टियों में जाना दोस्तों के साथ घूमना फिरना यहां तक की पारिवारिक समारोहों में शामिल होना भी छोड़ दिया हैं,0
डायनिंग हॉल के टेबल पर अपरिचित टिफिन को खोलते समय इरफान के एकएक भाव को पढ़ा सकता है,1
बीसीसीआई ने चेतावनी दे रखी थी कि मोदी के निर्वाचित होने पर आरसीए के खिलाफ अनुशासनात्मक कार्रवाई की जाएगी,0
रोहित शर्मा कभी बल्लेबाजी क्रम में नीचे तो कभी ऊपर आ रहे हैं,1
मेरी पत्नी से मुझे समस्या थी और इसलिए हम दोनों एक दूसरे के करीब आए थे,1
अच्छे दिन तो नही आये सर्जिकल मिला गरिबी तो नही हटी अब न्याय की बात हो रही है,0
के के मेनन और सुनील शेट्टी की मेहनत दिखाई पड़ती है,1
केजरी ने कहा की गुजरात में कुछ भी विकास नहीं हुआ है जबकि वो गुजरात गए पैसेंजर ट्रैन से और लौटे एयरोप्लेन से ही दिन में इतना विकास नमो नमो,1
यह फिल्म बच्चे न देखें तो बेहतर,0
ये खौफ है इलेक्शन कमीशन की सख्ती की वजह से,0
थोक फल विक्रेताओं के गोदाम की जांच करते हुए वहां मिले बेकार हो चुके फलों को नष्ट भी कराया गया,0
भीम आर्मी का फाउंडर सहारनपुर दंगों का आरोपी को की ने हिमाचल से गिर…,1
उच्च शिक्षा की गुणवत्ता में सुधार के लिए वर्ल्ड बैंक की टीम ने मंगलवार को बरकतउल्ला विश्वविद्यालय का दौरा किया,1
नरेंदर मोदी कट्टर हिन्दू है इस्सलिये वो कट्टर सेक्युलर है सुब्रम्नयम स्वामी जी,0
मुझे पता है कि वह बेहद ईमानदार न्यायाधीश हैं,1
कई जगह मेटाफ़र का इस्तेमाल बड़ी ही खूबसूरती से किया गया है,1
मैं फिल्म महोत्सव में जा सकता था लेकिन मैं इस बात को लेकर आश्वस्त नहीं था कि इसे वह रिलीज मिल रही है या नहीं जिसके यह काबिल है,0
एक दिक्कत रही है कि वे अपने परफॉर्मेंस पर काबू नहीं रख सके,0
कल्याण बोर्ड मजदूरों के कल्याण के लिए कार्य कर रहा है मगर इनके पंजीकरण को प्राथमिकता नहीं दी जा रही हैं,0
हिंदी के प्रयोग में व्याकरण और व्यवहार की गलतियां आम होती जा रही हैं,0
भारतपाक में भी दस्तक दे रहा है इस्लामिक स्टेट कश्मीर में दिखे झंडे और बैनर भारत और पाकिस्तान के कुछ हिस्सों,0
नाथन काल्टर नाइल चोटिल होकर मैदान से बाहर हो चुके हैं,0
लेकिन इसको लेकर कोई भी अधिकारी गंभीर नहीं है,0
बीजेपी ने को भी खरीद लिया है इसीलिए वे असंवैधानिक तरीकों के पक्ष में हैं,0
फिल्म में भगदड़ मच गई और लोग बाहर भागकर आए,0
मिशन अफ्रीका के लिए टीम इंडिया पूरी तरह से तैयार दिख रही है,1
इस कुर्सी की नक्काशी बहुत सुन्दर है,1
डीपीआईपी योजना से लाभान्वित कई महिलाओं ने कलेक्टर श्री मिश्रा को अपनी सफलता की कहानी सुनाई,1
ऐसा लगता है कि किरदार आपस में जुड़ नहीं पा रहे हैं,0
उन्होंने किरदार पर कोई मेहनत नहीं की है,0
संक्षेप में सीक्वल का संगीत पिछली फिल्म से कमजोर और साधारण है,0
सचिन जी को कांग्रेसी बनने पर तहे दिल से ढेर सारी गालियाँ,0
प्रवक्ता ने ग़द्दार कहा तो कांग्रेस प्रवक्ता ने पानी से भरा ग्लास फेंक कर मारा शुक्र है किसी को चोट नहीं आ…,0
यदि यह मरीज स्वाइन फ्लू नेगेटिव पाया जाता है तो पास में भर्ती पॉजिटिव मरीज से संक्रमित होने का खतरा बढ़ जाता है,0
पंजाब इस जीत से एक बार फिर अंकतालिक में शीर्ष पर पहुंच गई है और उसके सात मैचों में छह जीत के साथ अंक है,1
बाईक पर स्टन्ट करने से पहेले सोचे ये जान भी ले सकता है,0
शहर के बस स्टेंड से लेकर परासिया मार्ग तक ऑटो चालकों की धमाचौकड़ी आए दिन जारी रहती है,0
लोकसभा चुनाव के बाद संयुक्त प्रगतिशील गठबंधन सरकार की वापसी हुई थी,1
साकेत चौधरी निर्देशित ‘हिंदी मीडियम’ एक अनिवार्य फिल्‍म है,1
संतजी भगवान की असीम लीला का गुणगान कर रहे हैं,1
जब हम संस्था को करते है तो कहा जाता है की आप को क्यों नहीं करते भाई हमने पर …,0
शाहरुख़ ने के नजदीक पहुँच के ऐसी बॉडी बना ली और यहाँ साला भरी जवानी में गर्भवती बनके घूम रहे हैं,0
आँखे तेरी हो या मेरी हो आँसू ना हो,1
जूता बम से अमेरिका में हो सकता है आतंकी हमला,0
बेटा कितना भी नालायाक बतमीज़ क्यो न हो जाये पर जब भी मुसीबत में रेहता तो बाप ही काम आता है आज हमारे सैनीको ने ये प्रूव भी कर दिया है,1
कुनकुने जल से गरारा करने से गले की खराश चली जाती है,1
राहुल द्रविड़ ने टीम की कमान संभाली थी और शानदार तरीके से दायित्व नहीं निभाया,0
एशियाई बाजारों में बढ़त के साथ कारोबार हो रहा है,1
बुला कर तुमने महफ़िल में हमको गैरों से उठवाया हमीं खुद उठ गए होते इशारा कर दिया होता,0
आशावादी विचारों से शरीर में कुछ महत्वपूर्ण रासायनिक परिवर्तन होते हैं,1
मैंने हमेशा इस बात पर जोर दिया कि वृद्धि को प्रोत्साहित करना और मुद्रास्फीति पर नियंत्रण एक दूसरे के विरुद्ध नहीं है,1
महिंद्रा की मिसाल से कंपनियों के दिग्गज समूहों में परिवर्तित होने की प्रवृत्ति मजबूत बनी हुई है,1
आजतक की रिपोर्ट केरल में अवैध रोहिंग्या को बसाने की साजिश …,1
टॉस जीता है मैच भी जीतेंगे फैन्स दीदी …,1
अगरदिल्ली की कानून व्यवस्था सुधारनी है तो सबसे पहले मोमबत्ती बेचने पर प्रतिबन्ध लगाना होगा ये मोमबत्ती कल्चर ही समाज को कायर बनता है,0
पोषण पुनर्वास केन्द्र खोलकर कुपोषित बच्चों का उपचार किया जाता है मगर कुपोषण कम होने के बजाय पिछले चार सालों में डबल से अधिक हो गया है,0
वो रस्सी आजभी संग्रहालय में है जिस्से गांधी बकरी बांधा करतेथे किन्तु वो रस्सी कहां है जिस पे भगत सिंह सुखदेव और राजगुरु हसते हुएझूले थे,0
आदरनिये श्री सेंटियापा के एडमिन का जव से दिल टूटा है हमेशा सेंटी ठेलते है पर कोई ये बात नही मानेगा बहुत दुःख की बात है,0
अतिक्रमण को हटाने के लिए नगर निगम और दिल्ली ट्रैफिक पुलिस बेबस साबित हो रही थी,0
कई प्रेरकों की प्रेरणाओं ने मुझे यहाँ तक पहुँचाया है,1
इस मौके पर उपस्थित विधायकों ने कहा कि हमें सबकों मिलजुल कर जिले के समग्र विकास की दिशा में अग्रसर होना है,1
दिखावटी सौंदर्य का असर क्षणिक होता है,1
बार्सिलोना के कप्तान जावी ने भी अब इस बात को मान लिया है कि उनकी टीम का छह साल में पांचवीं बार ला लीगा खिताब जीतना असंभव है,0
बेवजह धर्म नहीं बना क्रिकेट धर्म का एक बड़ा काम है वहमों को मान्यता दिलाना और इसी वजह से आजकल इस धर्म का गलत फायदा उठाने में लगे हैं कुछ,0
इसके साथ ही मच्छरों व जलभराव से मच्छर जनित तथा संक्रामक रोग पनपने का खतरा बढ़ गया है,0
बनियें जैसा दिमाग मियां भाई का नहीं हो सकतासबुत लाइएलेजाइए,1
उड़ानों की टाइम परफॉमर्स में जबरदस्त सुधार हुआ है,1
हजारों जवाबों से अच्छी है मेरी खामोशी न जाने कितने सवालों की आबरू रखी …,1
मजबूर जरुर हू पर किसी कागुलाम नहीं सल्तनत भले ही छोटी हैपर आज भी अकेला सुल्तान हूँ,1
पाकिस्तानी घुसपैठ करना चाहते थे … जन्नत में … हमने जन्नत … के वाशिंदों को ही भेज दिया उनके … जहन्नुम में,0
बीती रात ओम प्रकाश तिवारी ने चलती ट्रेन के सामने कूदकर खुदकुशी कर ली,0
जिले के सभी केंद्रों पर भी परीक्षा शांतिपूर्ण तरीके से संपन्न हुई,1
किस देश में कितने भारत के आंकड़े देखकर आप आश्चर्यजनक रह जाएंगे लाइव …,1
हादसे का कारण ट्रांसफार्मर से चिंगारी उठना बताया जा रहा है,0
मुझे यकीन है अपने लफ्जो के हुनर पर कि लोग मेरा चेहरा भूला सकते है पर बाते नही …,1
उनका कहना है कि यह अनुभव उनके लिए बहुत मजेदार रहा,1
माँ अपने बच्चे की पीठ सहला रही है,1
नहीं भाई में तो जोबलेस जर्क हूँ में कहाँ से लाऊंगा पैसे दान करने को,0
पूर्व के इन समझौतों पर गंभीरतापूर्वक कदम उठाने के बजाय पाक फिर से भड़काने वाले बयान दे रहा है,0
इस अभिक्रिया के फलस्वरूप विशाल मात्रा में ऊर्जा उत्पन्न होती है,1
सामान्य फिल्मों में ऐसे दृश्य और व्यवहार देखे जा चुके हैं,0
यह काम संभव है मैं इसे कर दूँगा,1
रहस्य और रोमांच का तानाबाना ढंग से नहीं बन पाया है,0
घरेलू स्टील उपभोग में कम वृद्धि से यह संकेत मिलता है कि पूरे साल के दौरान बेस लेवल मांग की दशा कमजोर बनी रही,0
बालीवुड की डिंपल गर्ल दीपिका पादुकोण का कहना है कि वह दक्षिण भारतीय फिल्मों के महानायक रजनीकांत की सादगी और विनम्रता की कायल हो गई हैं,1
एक बार फिर मुश्किल वक्त में सेना ने जीता सबका दिल जम्मू कश्मीर में बाढ़ प्रभावित इलाके में लोगो को निकालते हुए,1
दृश्यों का तारतम्य टूटा हुआ है,0
अब तक उनकी इमेज अच्छे कॉमेडियन की रही है मगर अब वह इस इमेज से ऊपर उठना चाहते हैं,1
शिखर के जाने के बाद टीम के अन्य बल्लेबाज लय को बनाए रखने में नाकाम रहे,0
कानून ने नौकरशाही के हस्तक्षेप में अनावश्यक इजाफा किया है,0
ना साइंटिस्ट ना खेल का उस्ताद नहीं बनने देगा बच्चों को स्मार्ट,0
यह जितनी सुंदर है उतना ही सुंदर यह नृत्य भी करती हैं,1
मुलाकात के बाद दोनों तरफ के जवानों ने वॉलीबॉल का दोस्ताना मैच खेला,1
यादव ने कहा कि राजनीति में वे नए हैं लेकिन इरादा पक्का है,1
