text,label
補充 點 評 2007 年 10 月 9 日 另外 還有 房間 超 小 恐怖 和 168 的 那種 快捷 酒店 差不多 了 就 這 還 4 星 標準 啊,0
服務 不錯 房間 也 很好 叫 車 比較 方便 就是 周邊 沒有 超市 另外 就是 早餐 實在是 不 與 酒店 成 正比 一是 品種 太少 二 是 比較 難吃,1
1 配置 強大 基本 算是 頂 級 配置 了,1
外觀 很有 特點 長城 外觀 顯然 白天 為了 省電 大堂 不 開燈 似乎 感覺 上 入 住 的 人數 有點 少 另外 就是 入 住 手續 有點 意思 開 什麼 入 住 通知 書 等等,1
我 同時 對照 統 編 教材 還有 另一 本 測試 題庫 配合 來 使用 和 強化 的 因為 這本書 的 測試 題 是 偏向 與 講解 和 總結 的 我 最 喜歡 這 系列 的 出題 概要 不僅 有 提示 性 還有 重點 標識 的 知識 點 省 去了 很多 自我 規劃 的 時間,1
酒店 設施 陳舊 傢俱 很舊 電視 很小 浴衣 好像 不是 新 洗 的 而且 就 一件 單 布 的 房門 不 隔音 沒有 免費 的 速 溶 咖啡 和 茶 預訂 時 攜 程 說 酒店 設施 是 四星級 的 太 失望 了,0
入 住 當晚 酒店 就 進 了 一個 團隊 打麻將 打倒 3 點 多 鐘 吵 得 難以 入睡 而且 酒店 的 位置 在 張家 界 森林公園 遊覽 武陵 源 風景區 不是 很 方便,0
寫的 很 有趣 語言 很 生動 現在 沉浸在 洋流 的 故事 中 書 裡 雖然 只有 一個 洋流 的 故事 但是 會 讓 你 開始 對 洋流 產生 濃厚 的 興趣 如果 沒有 地圖 冊 的 話 地圖 也 不太 管用 地圖 冊 有 詳細 內容 的 那種 最好 停止 閱讀 否則 就 跟 看天 書 似的 當然 我 說 的是 一般人 另外 不好 的 一點 就是 書 的 內容 可能 比較 舊 好 在 有 的 過時 的 內容 已經 被 標 註 出來 了 不爽 的是 作者 不知道 指南針 是 中國 造 的 當然 每個 時代 都有 侷限 性 平靜,1
我 買 了 求 醫 不如 求 己 和 周 汝 昌 校對 石頭 記 發現 書 的 紙張 質量 和 書店 裡 賣 的 有 很大 出入,0
一切 還 行 就是 對 通過 網絡 預訂 的 房間 為什麼 就不能 靈活 一點 半天 房 都是 合情合理 的 啊 尤其是 換 住 連鎖 酒店 更 應該 提供 方便,1
設施 陳舊 衛生 差 感覺 四星 的 大門 二 星 的 客房 沒有 服務 住 了 兩晚 沒 見 服務 員 來 打掃,0
我 入 住 的是 該 酒店 的 中式 大 床 房 房間 環境 和 服務 質量 都 不錯 就是 樓層 低點 在 4 樓 整個 酒店 也就 5 層樓 高 整體 不錯 就是 送 的 早餐 不是 自助餐 而是 2 樓 酒樓 的 10 元 餐 卷 對於 一個人 的 話 很不 方便,1
不 怎麼樣 男 的 我 覺得 看 的 沒什麼 意思,0
5 服務 員工 熱情 主動,1
很不 怎麼樣 的 酒店 根本 不 象 三星 級,0
缺點 房間 隔音 比較 差 內部 設備 有些 簡單 陳舊 電視 大堂 很小 和 對面 的 虹口 大 酒店 對比 落差 很大 並且 大堂 內 常有 雞 出入 很是 不爽,1
08 年 8 月 19 日 我 和 先生 兒子 入 住 武夷茶 苑 大 酒店 房間 空調 不足 我們 開窗 通風 窗 為 平移 窗 打開 後 無法 上鎖 窗外 環境 極 差 到處 是 垃圾堆 亂 石 堆 20 日 上午 7 點 我的 挎包 和 先生 的 手錶 失竊 報警 立案 為 小偷 爬 窗 入室 偷竊 這 使 我 全家 遭受 不小 的 經濟 和 精神 損失 今後 再也 不敢 住 酒店 一樓 慘痛 的 教訓 我 還很 後 怕 地 想 幸虧 錢包 內有 不少 現金 如果 賊 偷 不到 錢 狗急跳牆 我 全家 人的 安全 由此可見 一家 酒店 能 讓 竊賊 登堂入室 其 保安 工作 質量 是 相當 差 的 客人 的 人身 安全 也 時刻 受到 威脅 而且 當 我們 發現 失竊 報 總 檯 後 保安 人員 卻 遲遲 不到 現場 我們 最後 只能 自己 報警 這次 經歷 讓 我 對 武夷山 的 民風 產生 了 疑惑 並且 對 該 酒店 的 服務 無法 滿意 對 中 高層 某些 管理 人員 的 態度 感到 氣憤 一再 強調 我們 住 客 該 對 被 偷 自負 一定 責任 這是 我 住 過 的 最糟糕 的 一家 酒店 也是 我 經歷過 的 最糟糕 的 一次 旅遊,0
看了 這本書 拜託 各位 新 貴族 們 拜託 各位 小 資 拜託 各位 中產階級 拜託 那些 海 歸 們 別 再 抱著 所謂 紅酒 雪茄 名錶 普羅 旺 斯 的 草 來 彰顯 您 在 社會 的 地位 和 品質 了 如果 按照 長物 志 的 方式 來 生活 您 的 生活 品質 可真是 夠 嗆 啊 所以 長物 志 很 東方 很 中國 這本書 為國 人 為 華人 描繪 了 一幅 現實 生活 與 精神 世界 水乳交融 的 圖景 由此 我們 知道 原來 咱們 的 老祖宗 們 可比 現在 那些 傢伙 會 玩 多 了,1
悲觀 的 人 不適合 看 會 產生 厭世 情緒,0
我 覺得 是 一本 基本 沒什麼 用處 的 書 喜歡 英語 的 用不著 不喜歡 英語 的 也不會 因此 喜歡 上 學習 英語 我 就是 個 例子 高年級 的 覺得 膚淺 小孩子 又 覺得 生僻 哎 這是 第 一冊 我 還在 網上 發現 了 第二 冊 不知道 會不會 比 這個 好 一點,0
拿到 電腦 自己 把 內存 條 裝上 這個 本 本 樣子 很 漂亮 穩重 鍵盤 用 著 很 舒服 攝像 頭 很 清楚 還有 鼠 標 很 漂亮 還可以 做 鏡子,1
雖然 重複 了 一本 但 抵制 不了 誘惑 還是 買 了 第二 輯 女兒 超 喜歡 我 不要 被 吃掉 從一 拿到 書 就 迫不及待 的 讓 我 給 講 一口氣 講 了三 遍 還 不過 隱 但 我 好 喜歡 她 卻 一眼 都不 看 可能 不喜歡 名字 所以 連 聽 都不 聽,1
之前 看到 大家 都說 非常 好 於是 很 心動 也 買 了 本 回來 後 看看 非常 一般 它 講 很多 就是 要 我們 承認 自己 是 俗人 講 很多 就是 想說 錢 的 重要性 難道 現在 的 人 還 不夠 俗 嗎 不夠 拜金 嗎 根本 就 不需要 她 說 我 就 知道 錢 的 重要性 了 估計 誰 都 知道 關於 擁有 公主 的 手 的 那 一篇 雖然 聽起來 好象 很 有道理 但是 如果 誰 都 把 自己 的 手 保養 的 好好 的 誰 都不 去 做事 那 那些 事情 放著 給 誰 做 根本 不 符合 我們 的 實際情況 不可能 每個人 家裡 都 請 保姆 把 還有 整 本書 雖然 有 200 多 頁 但 事實上 字 段落 間距 很大 頁 面 留白 很多 根本 沒 多少 內容 一句話 不值得 買,0
衛浴設備 簡陋 沒有 熱水 可 洗澡 或 熱水 不 熱,0
3 被子 感覺 很 不好 不 透氣 象 一層 塑料 罩著 一樣 很難 受 個人 感受,1
以前 經常 參與 好多 有獎 競賽 就 經常 遇到 有關 數 獨 的 題 前 一段 看到 一部 香港 的 新片 其中 的 主教 在 坐 公 交 車 的 時候 就在 那裡 答 數 獨 題 覺得 也是 一種 境界 工作 之餘 閒來 無事 突發 靈感 在 噹噹 定 了 四 本 數 獨 的 書 家裡 床頭 一本 車裡 一本 辦公室 一本 手裡 餘下 這本 也 已經 有 主 了 歸 我 兒子 了 開發 智力 鍛鍊 邏輯 推理 能力 隨手 帶 一本 在 路上 在 家裡 在 工作 之餘 在 任何 閒暇 時段 盡情 娛樂 吧,1
入 住 的 時候 剛 裝修 味道 很 濃 房間 內 的 床 坐上去 好像 有點 不穩,0
我 住 的 528 元 的 房間 完全 談不上 性 價 比,0
原裝 軟件 很 豐富,1
10 月 5 號 到 6 號 只住 一天 中午 12 點 左右 到 的 賓館 竟然 房間 還沒有 收拾 屋裡 一股 臭味 酒店 理由 是 人員 不夠 收拾 不 過來 無 語 2 點 才 弄好 建議 大家 選擇 別 的 酒店 順便 說 一句 一次 性 拖鞋 10 元 一雙,0
挺 一般 的 酒店 酒店 門口 的 馬路 挺 吵 的 性 價 比 不高 不值得 推薦,0
如果 用 攜 程 的 預定 不能 用 優 悅 卡 積分,0
這裡 交通 和 飲食 便利 服務 態度 好 性 價 比 不錯 就是 熱水 不太 熱 值得 推薦,1
好 當時 看到 有人 評價 說 什麼 騷擾 電話 多 我還 心有餘悸 呢,1
讀了 筋 長 一寸 壽 延 十年 一 書 使 我 眼睛 一 亮 對 我 一個 有 自信 的 人 來說 影響力 很大 我 雖然 熱愛 健身 運動 但 養生 書籍 我也 非常 喜歡 此 書 是 一本 操作性 很 強 的 一本 好書 在 日常生活 中 很 適用 尤其是 拉 筋 方法 學起來 很 簡便 很遺憾 就是 缺少 整骨 知識 操作 要點 希望 該 書 作者 在 今後 的 出版 中 加以 完善 我 會將 學到 的 知識 向 身邊 的 親朋好友 宣傳 只要 長期 健身 必有 回報,1
以前 給 5 歲 的 女兒 讀 的 大 都是 專門 給 孩子 寫的 書 這次 讀 的 魯賓遜 漂流 記 給 她 全新 的 感受 女兒 非常 喜歡 天天 都 纏著 我 給 她 講 並且 美 滋 滋 的 看著 本套 其他 記 本書 還沒 給 她 講 很 期待 的 樣子 本套 其他 基本 書 不知道 女兒 會不會 喜歡 但 魯賓遜 漂流 記 的確 不錯 印刷 質量 好 圖文 清晰 畫面 顏色 很 順眼 圖 和文 的 比例 適當 很 不錯 的 一 本書,1
買 這本 穿越 泰 姬 陵 是 因為 我 非常 喜歡 泰 姬 陵 記得 上 小學 的 時候 第一次 看見 美術 書 中的 泰 姬 陵 圖片 就 喜歡 上了 真是 一見鍾情 式 的 喜愛 雖然 不知道 它是 在 什麼 背景 下 建成 的 但是 卻 單純 的 喜歡 著 希望 有 一日 能去 亞 格拉 目睹 它的 風采 這本書 沒有 我 想象 中的 好 但 也 還是 不錯 的 因為 從 書 中 我 瞭解 了 以往 所 不知道 的 內容 能 增長 知識 早就 想看 有關 泰 姬 陵 的 穿越 文 如今 這個 願望 實現 了 真好,1
種類 還算 不少 起碼 能 讓人 吃飽,1
買 的 時候 看了 評論 都說 不錯 可是 買來 才 知道 其實 也就 那樣 我 還沒 給 孩子 看 呢 我想 她 也許 不會 喜歡,0
送來 的 時候 光 盤 就 已經 劃 壞了 書 也 跟 盜版 的 沒什麼 兩樣 印刷 質量 可不 好了,0
房間 設施 遠 達 不到 四星 水平 勉強 也就是 三星,0
3 騷擾 電話 頻繁 從 九點鐘 開始 就 來了 個 電話 說了 不要 他們 10 點 還來 電話 我 乾脆 不 接 誰 知道 每隔 30 分鐘 來 一次 電話 最後 是 被 我 罵了 才 不打 但是 第二 晚 繼續 來 騷擾,0
酒店 在 大 佛寺 景點 對面 高速 下來 很 容易 找到,1
二樓 的 早 茶 不錯,0
酒店 的 導遊 100 元 一天 在 景點 時 總是 催促 你 快點 總是 帶 你 去 一些 需要 你 花費 的 地方 比如 燒香 燒 高 香 算命 請 護身符 開 光 動輒 幾百元 甚至 幾千 元 但是 本人 堅決 不買,0
1 傍晚 開始 寬 帶 不通 撥 了 幾次 電話 一直是 以 敷衍 的 口吻 說 在 修了 難道 從 晚上 7 點 修到 凌晨 12 點 好 修 不好 嗎 既然 修 不好 為何不 直接 告知 耽誤 了 入 住 客人 的 工作 也 賠上 了 自己 酒店 的 聲譽,0
放 個 通用 鍵盤 膜 以後 很 合適 也 不怕 進 灰塵,1
由於 到 時 較晚 餐廳 備 料 幾 盡 廚師 也 只剩 一人 好歹 弄 桌 吃食 豈 料 來客 皆 饕餮 轉眼 風 掃 殘 雲 再 喚 上 菜 廚師 已 回家 拜拜 經 一番 擾攘 終於 二次大戰 遂 談笑 凱歌 還,1
價格 很 實惠 但是 配置 一點 都不 實惠 我 覺得 家用 這本 本 已經 很 強悍 了 很喜歡 它的 造型 和 新 鍵盤 設計 散熱 還 行 起碼 比 我 周圍 那些 認得 惠 普 家用 本 好多 了,1
原著 還可以 可 譯成 中文 後 就 只不過是 一套 一般 的 書 了 不知道 為什麼 那麼 多 人 說好 我 也是 上了 這些 評論 的 當 才 買 的,0
文章 中 類似 口語 敘述 列舉 的 例子 太短 而且 沒有 說服力 像是 在 為了 證明 自己 的 觀點 在 捏造 事實 一樣,0
我 住 的 158 的 房 覺得 還可以 房間 正 對 酒店 大 門口 的 馬路 隔音 還可以 不吵 衛生 間 也不是 太少 就是 設計 不太 合理 洗澡 的 龍頭 力道 太大 水 打 在 身上 都 疼 綜合 來說 還可以,1
早餐 很 一般 沒甚麼 好吃 的 東西 酒店 旁邊 有 條 小路 那裡 有 幾家 實惠 的 小 飯店 比如 私家 菜 甚麼 的,1
3 早餐 太 差 品種 少 服務 差 如果 不 主動 要 是 不會有 服務 員 問 你 是否 要 咖啡 的 而 煎蛋 的 廚師 更是 絕大多數 時候 都 不知去向 在 的 時候 也 態度 很 差,0
如果 散熱 不好 早就 爆炸 了,1
下午 四點 多 下 的 單 隔壁 省 第二 天 中午 就 收件 了 還 不到 24 小時 贊 一個,1
前 邊 有點 評 說 衛生 間 小 其實 非但 小 且 設計 不合理 洗澡 水 會 流到 整個 衛生 間,0
該 酒店 達 不到 五星 水準 價格 高 環境 差 服務 一般,0
我的 兒子 今年 5 歲 上 幼兒園 小班 他 可愛 看 書 了 兒童節 快到 正 尋思 著 準備 一份 什麼 樣 的 禮物 給 兒子 一個 驚喜 收到 書 的 那天 正好是 和 兒子 一起去 郵局 去 的 一 到家 他 就 迫 不 急待 的 打開 書 一口氣 全部 看完 特別 是 對 書 中 動物 人物 的 神 態 表情 一遍 一遍 地 翻過來 對比 突然 他在 房間 裡 大聲 喊到 媽媽 這是 我 六 一 兒童節 收到 的 最好的 禮物 看到 兒子 高興 我也 很 開心,1
4 洗澡 間 沒有 暖氣 如果 熱水 不夠 強勁 肯定 感冒,0
書 收到 後 辦公室 的 同事 先看 上了 覺得 非常 好玩 故事 情節 非常 有趣 雖然 沒有 一個 字 卻 讓人 看得 愛不釋手 書 本來 打算 送給 未滿 三歲 的 小 侄子 結果 送出 之前 不僅 同事 看了 我 這 三十 好幾 的 人 也 看了 且看 的是 津津有味 我 八歲 的 兒子 也 看了 還 拉著 同學 給 他們 講 呢 等 書 到了 小 侄子 手上 他 就 拉著 大人 著迷 的 要求 講 講 飯 來了 也 顧不上 吃 呢 哎 一本 好書,1
特別 是 關於 她 和 總監 同志 的 感情 線 一直 脫不了 瓊瑤 的 小 影子 太 一廂情願 自我 感覺 甚好 了,0
比 我 想象 中的 樣子 差 很多 單詞 也不 都是 常用 的 而且 編輯 的 也 不算 實用 關鍵 是 一點也不 好笑 啊,0
補充 點 評 2008 年 7 月 22 日 我們 住 的是 度假 村 的 標準 間,0
總體 評價 風景 不錯 躺 床上 能 看到 如 畫 的 山山水水 景觀 房 但是 不 推薦 住 因為 到 晚上 之後 就 沒什麼 可 玩 可 做 只能 去 陽朔 城裡 其實 在 那裡 不管 什麼 賓館 只要有 窗 肯定 能 看到 山水 回來 還要 找出 租車 或 摩 的 房間 裡邊 都沒有 寬 帶 最好 自帶 洗漱 用品 服務 員 還是 很 厚道 很 淳樸 的,0
補充 點 評 2008 年 5 月 20 日 還有 通過 攜 城 訂 的是 大 床 房 去了 變成 標 間 非常 不愉快,1
4 衛生 間 的 淋浴 不能 調節 方向 居然 還 正對著 門,0
店 有 得一 拼,0
薦 書 三歲 左右 幼兒 的 科普 讀物 很難 選擇 要 讓 這麼 小 的 寶寶 能 接觸 科學 現象 的 奇妙 之處 並 藉 助 書 本來 培養 寶寶 的 科學 興趣 這樣 的 書 不要 說 我們 讀者 選 作者 寫書 出版商 出 書 相信 都是 很 費 一番 腦筋 的 這套 妙 想 科學 用 很 形象 的 描述 生動 有趣 藉 助 許多 動物 很好 的 向 小 寶寶 展示 了 科學 的 奇妙 之處 另 人 耳目一新 加上 優質 精美 的 印刷 低廉 的 價格 實在是 低 幼 寶寶 的 科普 入門 上 上 之 選,1
看了 之後 發現 差距 但是 如果 重新 選擇 的 話 我 還是 不 會變 路 還是要 自己 走 踏實 的 走 此 書 沒有 想象 的 好,0
沒有 想象 得 那麼 好 雖然 有 故事 情節 但是 國 譽 簡單 了,0
本書 包括 彼岸 和 恬 哈 努 內容 不像 第一 本 那樣 離奇 和 扣 人心 絃 但是 和 第一 本 一樣 好看 特別 是 恬 哈 努 分析 了 龍 和 人的 相同 起源 探討 了 魔法 的 本質 描寫 了 傑 德 迴 歸 成 普通 人 後 的 生活 更能 表現 作者 天人合一 尊重 自然 的 思想 這套 書 翻譯 尚可 不像 有些 讀者 評論 的 那樣 差 而且 國內 好像 找不到 另外 的 版本 況且 我認為 這麼 好的 故事 不會 因為 翻譯 一般 就 被 遮蔽 了 光芒 還是 推薦 這本書,1
在 這個 酒店 住 過 至少有 四次 進行 一下 簡單 的 評價,1
不知道 天津 賓館 都 這樣 還是 這裡 確實 差 總的來說 如果有 選擇 我 絕對 不會 住 這裡 了 再 弄髒 東西 還要 自己 付費 難道 他們 平時 都不 換 床單 如果 你 不 弄髒 的 話,0
3 景觀 可以,0
幼兒園 的 老師 更 應該 看 孩子 大多 時間 還是 在 幼兒園 在 幼兒園 裡 經歷 的 一些 事 可能會 影響 孩子 的 性格 甚至 一生 如果 幼教 都能 領悟 蒙特 梭 利 的 育兒 法 真正 讓 孩子 做主 真正 愛 孩子 對 孩子 有 極大 的 耐心 我 相信 我們 的 小苗 苗 都能 長成 參天 大樹 的 我們 明天 的 棟樑 會 讓 我們 中國 更加 強大,1
缺點 房間 設施 太過 簡陋 頂多是 個 普通 的 招待所 的 標準 衛生 間 太 簡陋 那個 馬桶 簡直 髒 的 嚇人 不是 打掃 的 不 乾淨 不知道 是用 了 太多 年 還是 質量 太 差 整個 馬桶 都是 烏 其 麻 黑 的,0
看了 但 不太 實用 因為 有 許多 穴位 找 不準,0
酒店 客房 繞 池塘 而 建 池 中 金魚 頻 添 幾分 情趣 主 客房 可 餐廳 由 池塘 相隔 安靜 優雅 前後 兩 停車場 接客 送 客 相當 方便 不足 之處 特價 房 的 部分 電器 較 舊,1
這本書 我 和 狼 圖 藤 一齊 買 的 可是 隻 有 狼 圖 藤 這本書 到 我 手 還叫 我 評論 太 過份 了 快把 書 寄來 快遞 費 我 不會 付 的 氣死 我 了 我 上次 說過 了 可是 都沒有 幫 我 處理 請 來電 解釋 清楚 否則 以後 都不會 再來,0
下午 送貨 來 花了 一 晚上 時間 就讀 完了 然後 這本書 在 辦公室 裡 瘋狂 傳播 侯 老師 也 被 更多 的 人 所 喜歡 特別 喜歡 他說 的 那句話 越 長大 發現 越 簡單 的 東西 可貴 那些 童年 的 故事 有著 小小的 快樂 和 辛酸 但 總體 來說 都是 那麼 美好 特別 喜歡 他 和 妹妹 之間 的 故事 讓 我看到 了 一個 小小的 男子 漢和 小 討厭 之間 的 情誼 突然 覺得 有 哥哥 真好 總之 很 感謝 十月 文藝 把 這本書 介紹 到 內地 侯 老師 的 文字 很 有趣 值得 你 細細 品味,1
沒有 磨難 的 愛情 不會 長久 袁 喜 和 何 適 他們倆 人的 問題 從來 都不是 因為 第三者 逝去 的 四年 的 時光 留下 的 也不會 是 愛情 只是 對於 年少 的 懷念 袁 喜 和 步 懷 宇 他們倆 人的 愛情 來的 磨難 重重 有 的 時候 甚至 會 有些 憎恨 袁 喜 的 固執 惱火 她的 倔強 明明是 個 比 何 適 好 一百 倍 的 男人 明明是 個 比 何 適 更加 適合 她的 男人 步 懷 宇 讓人 覺得 可以 依靠 的 成熟 男人,1
整 本書 沒 幾個 英文 好像 小孩子 看 的 但是 小孩子 也許 看 不懂 的 那種 失望,0
服務 非常 差 環境 不好 建議 別 去 提前 一個 星期 就 定 好了 並且 定 了 加 床 到了 前臺 告訴 我們 能 加 闖 的 房間 沒了 現在 不能 加 床 後來 打 了 攜 程 電話 幫忙 溝通 才 得到 解決 解決 的 辦法 就是 把 房間 裡 的 椅子 和 桌子 都 搬出去 了 才 加進 一張 床 我們 幾乎 沒有 活動 空間 總之 跟 服務 檯 說 什麼 他們 都不 答應 都不能 得到 解決 非常 不 開心 後來 我們 發現 分明 有能 加 床 的 大 房間 空 著 就是 不 給 我們 開 真是 太 不愉快 的 記憶 了,0
雖然 房間 有點 小 但是 佈置 的 很 溫馨 舒適 很 適合 一個人 出差 時 入 住 床 具 也 很 舒服 可以 保證 休息,1
外觀 漂亮 磨砂 鍵盤 手感 舒服 配置 也不 差 外觀 漂亮 磨砂 鍵盤 手感 舒服 配置 也不 差,1
暑假 裡帶 家人 來 太原 度假 住 了 四天 三晉 三天 國貿 雖說 硬件 設施 上 前者 遠 不如 後者 但在 服務 上 後者 遠 不如 前者 有 一晚 太太 夜裡 胃病 犯了 不僅 服務 員 送來 一個 傳統 的 熱水 袋 太太 揣 了 一晚 說 很 溫暖 值班 員 帶了 幾種 胃藥 過來 更 驚訝 的是 第二 天 一早 出門 時 又 一個 服務 員 也在 問候 太太 胃 好些 沒有 我們 很 感動 這裡 的 服務 意識 好像是 培訓 得很 到 位 即使 大堂 裡 負責 打掃 的 清潔 工 在 遇到 客人 時 細節 上 也是 處理 得很 禮貌 我們 以此 為例 給 孩子 上了 生動 一 課,1
運行 速度 足夠 電池 續航 能力 也 很 強 但 沒有 所 說的 9 5 小時 那麼 長,1
從 噹噹 買 了 上百 本書 了 這本 的 味道 太大 了 看 一會兒 聞 的 我 噁心,0
酒店 房間 不錯 就是 有 氣味 受不了 這個 問題 不 解決 下次 實在 不想 住 了 何況 價格 沒什麼 優勢,1
酒店 住宿 環境 不錯 前臺 服務 很 熱情 房間 可以 看到 長江 和 葛 洲 壩 就是 衛生 間 的 淋浴 設施 不太好 用 總體 而言 還是 不錯 的 地方,1
服務 很好 退房 時 竟然是 一位 小姐 幫 我 拿 箱子 實在 感動 給 了 小費,1
這家 酒店 的 早飯 一般 般 由於 我們 連 住 了 四天 每天 吃 的 都 差不多 品種 看上去 蠻 多 的 但 味道 實在 不敢 恭維 而且 最 要命 的是 除了 房間 前臺 有 一個 立式 空調 以外 酒店 的 任何 地方 都沒有 空調 連 吊 扇 也沒有 我們 早上 每天 都 吃得 大汗 淋淋 熱 得 實在是 吃不消 但 餐廳 環境 還是 不錯 的 我們 去了 一次 三 期 吃飯 感覺 環境 比 二期 要好 而且 餐廳 有 中央 空調 但 那裡 似乎 服務 員 都不 怕熱 即使 有 空調 也不 開,1
選擇 浩 海 的 理由 無,0
我不是 個 偏激 的 人 所以 我 喜歡 都 各種各樣 的 書 韓 寒 和 郭 敬明 的 書 我 都 回 會去 看 郭 敬明 寫的 東西 比較的 煽情 有 時 後 覺得 他 寫的 東西 讓人 很 不能 接受 不過 他 的確是 才華 出眾 可是 韓 寒 寫的 東西 卻 很有 深度 內涵 他的 書 我會 用心 的 去 讀 很多 邊 都不會 覺得 枯燥 他的 國 我 正在 看 覺得 在 文字 上 他 依然 保持 著 他的 風格 不過 還是 很喜歡 加油 我 一定會 一直 喜歡 你的 作品 的 所以 韓 寒 你要 加油 寫書 咯,1
鋼琴 烤 漆 面 感覺 很好 鍵盤 質感 要不 上 一 款 的 宏 基 要好 也不是 太重,1
總體 上 來說 對 這個 賓館 不 很 滿意,0
賓館 反饋 2008 年 8 月 6 日 此事 發生 後 酒店 第一 時間 報警 從 目前 掌握 的 資料 來看 此事 有 幾個 疑點 目前 公安 部門 正在 積極 偵破 酒店 在 8 月 5 日 還 和 負責 此事 的 王 警官 溝通 過 雖然 客人 的 心情 我們 能 理解 但是 事實 情況 和 上面 所 表達 的 是有 區別 的 所有 的 監 控 資料 和 筆錄 都 記錄 了 客觀 事實 酒店 會 繼續 跟蹤 此事,0
之前 來 北京 住 過 幾家 燕山 文津 天 虹 等等,1
6 鍵盤 溫度 不是 很 熱 有人說 的 風扇 響聲 大 完全 能 忍受,1
總的來說 比較 滿意 酒店 提供 免費 接 車 接 車 時 發生 一點 意外 酒店 的 車 涉嫌 無 證 經營 被 扣了 但是 接 站 的 員工 還是 打 車 將 我們 送到 酒店 並未 耽擱 我們 的 行程,1
2 做工 精良 工藝 不錯,1
不好意思 剛才 上 傳 錯了 另一 本書 的 評論 因為 買 了 幾十 本書 搞 混了 我 和 孩子 都 非常 喜歡 這個 系列 三本 還 經常 就 內容 在一起 討論 我還 準備 暑假 帶 他 做 一些 昆蟲 標本 呢,1
酒店 很 乾淨 服務 不錯 所以 決定 今晚 再次 來 入 住,1
1 房間 裡 被褥 枕頭 很 乾淨,0
從 入 住 開始 就不 舒服,0
3 迷你 遙控器 操作 方便,1
除了 硬盤 小 點 趕得上 山寨 本 本 啦 屏幕 邊框 太大 有點 視覺 誤 區 不過 裝 系統 很 順利 價格 實惠 一個 字,1
房間 能 觀 景 很好 主要是 很 方便 出門 就是 太平洋 廣場 很 繁華 的 地段,1
我在 決定 買 它 之前 都沒有 聽說 過 這個 牌子 有點 孤陋寡聞 了 買 了 之後 還是 挺 喜歡 的,1
總體 感覺 和 4 星 酒店 差距 比較 大 比 曾經 住 過 的 銀河 大 酒店 比 差距 很大,0
酒店 地理位置 還 不錯 交通 比較 便利 但 酒店 外觀 房間 設施 比較 陳舊,0
我 前 幾天 發表 了 我的 看法 竟然 被 噹噹 工作 人員 刪除 了 多 的 我 就 不再 說了 我 只想 再說 一句 這本書 真的 不 值得一看 文筆 平淡 情節 做作 這麼 多 名人 推薦 我 只能 說 出版商 厲害,0
地理位置 較好 在 西街 的 街頭 處 購物 遊覽 交通 都 較 方便 鬧中取靜 房間 內 設施 也 還可以 雖然 離 城市 中的 四星 有些 差距 但是 在 陽朔 應該是 最好的 酒店 了 但是 心中 還是 有 一些 不 舒服 的 地方 因 在 攜 程 上 訂房 時 忘記 寫 訂 大 床 間 登記 入 住 時給 的 雙 人間 要求 前臺 給予 處理 時 給 到 的 答覆 是 沒有 房間 但 實際上 還是 有 房間 的 因此 希望 酒店 在 為 客戶 著想 的 理念 上 需要 再 改善,1
很 一般 如果 是在 書店 看了 點 內容 就不會 買,0
8 月份 為 簽證 入 住 該 旅館 也許是 首都 北京 吧 260 元 一夜 只會 想 住 一次 的 一切 都是 那麼 舊 好像 260 元 錢 不是 錢 似的,0
客房 和 前臺 服務 都 不錯,0
在 長沙 各大 書店 跑 了 個 遍 還是 沒有 能 買到 這本 詞典 是在 上 研 時 我的 導師 力 薦 的 但 一直 沒有 去 買 幸好 有 噹噹 網 這麼 快 就讓 我 擁有 了 她 抱在 手裡 很有 感覺 比對 了 以前 買 的 一些 英漢詞典 發現 確實 不 一般 詞條 要 豐富 很多 而且 註解 也 很 詳盡 唯有 要 說 的是 要是 條目 能 用 彩色 標 註 不全 是 黑糊糊 的 眼睛 會 好 受 很多 畢竟 字體 太 小 加點 色彩 會 要 柔和 一些 的,1
本來 不是 很喜歡 這 文字種 插畫 性質 的 讀物 覺得 不多 有點 不 划算 嘿嘿 但 阿 狸 的 故事 卻 喜愛 至極 的確 比 幾米 還 幾米 據說 的 故事 有 在 網上 看到 阿 狸 與 媽媽 的 對話 問 到 何 為 死亡 阿 狸 與 樹 的 對話 問 及 何 為 人生 無 一 不 引 人 深思 不錯 值得 反覆 回味,1
我 女兒 很喜歡 畫面 漂亮 有趣 內容 也 很 精彩 連 我 都 很喜歡 值得 一讀,0
房間 很大 設備齊全,1
圖 了 離 火車站 近 不能 太 苛求 不過 即使 再 住 一定 要 住 新 樓 老 樓 好像 屬於 文物 一類 偽滿 時期 建 的 整體 陰暗 樓 道 曲折 房間 狹小 服務 惡劣 還有 騷擾 電話,0
地理位置 較 難找 雖說 只有 兩 樓 沒有 電梯 讓 提重 行李 的 人 怎麼 上 走廊 超 長 吃不消 啊,0
2 散熱 效果 還可以 開 了 一天 電池 這裡 有 一點點 偏高 比 同事 用 的 那 臺 聯想 散熱 差一點,1
海 興 慕名 而 去 我的 評價 地 段差 服務 一般 般 硬件 還可以,0
提醒 大家 標 間 2 人 住 早餐 18 元 免費 只 可以 一位 享用,1
價位 也可以 接受 的 到達 很快 就是 快遞 公司 不 讓人 滿意 的,1
